id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
35194928,Beautiful Apartment Best Area Downtown Vancouver,99230711,Elitza,,West End,49.28572,-123.12401,Entire home/apt,225,3,16,2020-04-26,0.63,1,147
35198788,"Spacious, private bed and bath in a stunning area!",90704424,Makayla,,Hastings-Sunrise,49.28492,-123.02658,Private room,100,2,18,2019-09-30,0.76,1,0
35204080,Luxurious master bedroom + Balcony + Jacuzzi,138444812,Matthew,,Kerrisdale,49.2331,-123.14082,Private room,90,4,9,2019-07-28,0.36,1,0
35222593,Master bedroom in the Dwelling Place,103148343,Zhaoying,,Dunbar Southlands,49.23665,-123.17934,Private room,90,1,3,2019-06-24,0.12,1,0
35232271,Vancouver INDEPENDENGT WHOLE FLOOR 1BR near UBC,99853564,Ivy,,Kitsilano,49.26353,-123.18319,Entire home/apt,148,1,15,2019-08-13,0.61,2,0
35239463,Beautiful and cozy 1 bedroom.,136641767,Thang,,Renfrew-Collingwood,49.25437,-123.04379,Entire home/apt,88,1,46,2020-03-25,2.72,2,187
35262401,Charming 1 Bed + 1 Bath + 1  Parking DOWNTOWN,265469731,Jennifer,,Downtown,49.27962,-123.12405,Entire home/apt,174,2,98,2020-03-12,3.93,1,49
35265562,Convenient Main Street Area  2 Bedroom Suite,265504225,Alex,,Riley Park,49.25214,-123.09817,Entire home/apt,175,1,39,2020-02-18,1.60,1,81
35284317,Downtown Vancouver - stay in Granville Island!,149827561,Peggy,,Fairview,49.26922,-123.13969,Entire home/apt,250,3,18,2019-10-21,0.75,1,0
35287417,The Garden on Main Street,43214128,Audrey,,Riley Park,49.23631,-123.09558,Entire home/apt,88,3,21,2021-05-13,0.88,1,175
35288509,The Charles Street Residence - Perfect Location,995736,Alex,,Hastings-Sunrise,49.27202,-123.05056,Entire home/apt,264,2,13,2020-04-08,0.52,1,0
35289970,Downtown Studio,565580,Marina,,Downtown,49.27645,-123.12993,Entire home/apt,65,30,1,2019-08-01,0.04,1,167
35293263,Private + NEW Vancouver Suite w/ Your Own Entry!,48120990,Jane,,Kensington-Cedar Cottage,49.24264,-123.08288,Entire home/apt,88,1,36,2020-08-06,1.47,3,0
35316589,Garden patio in the heart of Commercial Drive,94497716,Kerri,,Grandview-Woodland,49.27063,-123.06402,Entire home/apt,200,2,7,2019-12-30,0.29,1,31
35319441,"Great Value, Entire Place!",15840009,Shanky,,Kensington-Cedar Cottage,49.24875,-123.07521,Entire home/apt,69,1,2,2019-07-09,0.08,2,39
35322644,1 Bedroom w Private Bathroom & Balcony-10min to DT,35332085,Stéphane,,Kensington-Cedar Cottage,49.24642,-123.06576,Private room,1000,180,22,2019-11-22,0.90,1,83
35343012,Furnished room + bath marina side Downtown,74380,Shirin,,Downtown,49.2747,-123.11842,Private room,140,30,2,2019-08-02,0.08,1,178
35346140,"Bright, Large 2 Bedroom suite near Commercial Dr",47650770,David,,Grandview-Woodland,49.2687,-123.06548,Entire home/apt,150,2,34,2020-02-16,1.37,1,186
35346401,Spacious Room w/ Private Bathroom  Near Transit,7155253,Karin,,Renfrew-Collingwood,49.24159,-123.03894,Private room,90,2,31,2020-01-12,1.49,4,0
35350870,"Charming and Elegant,  4 bdr residence in Oakridge",266140598,Kris,,Oakridge,49.2338,-123.12408,Entire home/apt,399,3,31,2020-08-28,1.26,1,140
35357365,Luxury Living on Famous Beach Ave - steps to beach,7074827,Leanne,,Downtown,49.27665,-123.13257,Entire home/apt,205,30,4,2021-04-30,0.17,4,118
35358571,Heritage Home - Small Private Room in big house,15359189,Alex,,Kensington-Cedar Cottage,49.24955,-123.08008,Private room,45,2,3,2019-08-26,0.13,4,0
35376074,Comfy room in shared renovated home,17767330,Helen,,Kensington-Cedar Cottage,49.23398,-123.06804,Private room,61,2,16,2019-06-16,0.67,2,128
35382659,"Cozy 3 bedroom entire house, backyard and  patio",173802712,Clarabel,,Kensington-Cedar Cottage,49.23773,-123.08654,Entire home/apt,250,6,4,2019-09-02,0.16,1,40
35385840,"Modern, Family Friendly Home Near Downtown",59172548,Parnaz,,Kitsilano,49.26514,-123.16445,Entire home/apt,305,3,5,2019-07-29,0.21,1,131
35411531,High end 2Bd half duplex  - walk to the beach!,20096609,Matt,,Kitsilano,49.26794,-123.18481,Entire home/apt,250,3,9,2019-08-11,0.38,1,0
35419651,Newly Reno'd 2 bdrm Kitsilano - Centrally Located,266567641,Perry,,Kitsilano,49.2673,-123.16752,Entire home/apt,125,30,50,2020-09-12,2.03,1,310
35420313,Creative Loft in Mount Pleasant,23458673,Elin,,Mount Pleasant,49.26736,-123.10059,Entire home/apt,230,1,17,2019-12-30,0.68,1,0
35423100,"INCREDIBLE VIEW- Newly Designed,Sleeps 6 w/Parking",32023177,Ramez,,Downtown,49.2804,-123.11,Entire home/apt,254,2,37,2021-05-21,1.57,1,169
35424619,Westend Elegant Studio w/Parking/Ocean Front Views,16190613,Ron,,West End,49.28151,-123.13278,Entire home/apt,263,3,8,2019-09-05,0.34,3,265
35460812,Amazing 2 BR Apartment in the heart of Vancouver,183767715,Marion,,West End,49.28569,-123.12691,Entire home/apt,229,30,0,,,1,0
35462542,Dream apartment? Above a brewery ? Beer included!,240458335,Sam,,Grandview-Woodland,49.28531,-123.06652,Private room,65,3,3,2019-06-30,0.12,1,0
35466121,The Artist Townhouse in West Point Grey,230518254,Nj,,Kitsilano,49.26876,-123.17423,Entire home/apt,521,2,5,2019-08-25,0.21,1,0
35468724,Location! location! Beautiful condo in the City.,266773135,Parvaneh,,Downtown,49.27352,-123.12392,Entire home/apt,135,30,5,2019-09-22,0.29,1,264
35470002,Cozy room in shared renovated comfortable home,17767330,Helen,,Kensington-Cedar Cottage,49.23435,-123.06645,Private room,56,2,25,2019-12-08,1.17,2,126
35472782,Newly renovated 1 bdrm suite (main floor)!,52673082,Cindy,,Renfrew-Collingwood,49.24953,-123.026,Entire home/apt,139,2,28,2020-12-15,1.12,2,141
35485282,"Simple, cheerful beach living.",266753379,Tim,,Kitsilano,49.2729,-123.15931,Entire home/apt,191,45,0,,,1,179
35493651,Old Port Hideaway ~ Tranquil Private 2BR Retreat,267029490,Thanasi Joe,,Grandview-Woodland,49.28717,-123.06147,Entire home/apt,251,1,76,2021-04-18,4.12,1,140
35493677,Mount Pleasant One Bedroom Suite,31039511,Dina,,Mount Pleasant,49.2578,-123.09924,Entire home/apt,110,30,36,2020-03-19,1.57,1,3
35494223,Stunning Character House off The Drive,267034716,Nancy,,Grandview-Woodland,49.27507,-123.06757,Entire home/apt,343,4,13,2020-02-23,0.53,1,337
35496439,Kits Beach Garden Suite,98451868,Rick,,Kitsilano,49.27174,-123.16352,Entire home/apt,128,3,63,2021-04-19,2.50,1,16
35571642,Heather House - 2 Minutes from Skytrain!,267639662,Rani,,South Cambie,49.24855,-123.12028,Entire home/apt,127,30,35,2020-01-17,1.47,1,155
35572515,Private Residential Retreat in Vancouver,267646153,Tessa,,Renfrew-Collingwood,49.25794,-123.03547,Entire home/apt,129,2,14,2020-01-04,0.65,1,0
35572828,Vancouver Guest Suite 2 Minutes from Skytrain!,205309212,Jag,,South Cambie,49.24903,-123.12034,Entire home/apt,102,30,34,2021-05-23,1.47,3,99
35582089,"Entire home! Dedicated wifi, clean, private",36835547,Amos,,Renfrew-Collingwood,49.24776,-123.04677,Entire home/apt,115,30,9,2021-05-14,0.97,1,40
35611230,Shangri La Private Residences,267909838,Hugo,,West End,49.28635,-123.12469,Entire home/apt,319,30,1,2019-09-04,0.04,1,179
35612864,"Cozy West End hideaway @ English Bay, Stanley Park",267920421,Evan,,West End,49.28932,-123.13716,Entire home/apt,237,2,52,2021-01-10,2.30,1,27
35614424,Immaculate & Quiet on Tree-Lined West End Street,238308886,Terry,,West End,49.29008,-123.13387,Entire home/apt,100,30,3,2020-12-23,0.56,10,32
35615014,Lovely Westside Private Garden Suite!,109944606,Rhonda,,Marpole,49.20915,-123.14363,Entire home/apt,110,2,74,2020-09-01,3.25,1,275
35616783,Charming Vancouver Westside Heritage House,267954929,Shannon,,Marpole,49.21382,-123.14293,Entire home/apt,250,30,0,,,1,269
35619056,Modern Industrial Chic Garden Suite,267978632,Judith,,Grandview-Woodland,49.27975,-123.06576,Entire home/apt,180,2,39,2020-01-20,1.62,1,306
35643005,Bright modern and welcoming family townhome,268139528,Jeanie,,Kensington-Cedar Cottage,49.24098,-123.06877,Entire home/apt,150,4,2,2019-08-17,0.09,1,0
35680197,Executive condo amazing hi floor views Parking A/C,268405246,Chloe,,Downtown,49.27968,-123.10883,Entire home/apt,434,3,19,2021-03-22,0.82,1,349
35684791,Bright newly renovated 1 bedroom.,23342484,Kristy,,Mount Pleasant,49.26211,-123.09153,Private room,80,2,12,2020-02-23,0.51,2,0
35691071,2Beds 2baths Ocean &Mountain View with freeParking,268240986,Charlie,,Downtown,49.28052,-123.11209,Entire home/apt,158,30,28,2020-01-19,1.12,1,109
35713132,Couple's getaway loft: soaring windows + roof deck,2465718,Ken,,Downtown,49.28028,-123.12069,Entire home/apt,220,1,52,2020-03-10,2.13,1,203
35715700,"Private Remodelled  Room , Near Transit",7155253,Karin,,Renfrew-Collingwood,49.24298,-123.03949,Private room,70,2,13,2019-09-23,0.55,4,0
35715869,Cozy Private Room that is  Transit Friendly,7155253,Karin,,Renfrew-Collingwood,49.24309,-123.03939,Private room,59,2,29,2020-02-19,1.72,4,0
35719746,Garden Suite Homestead,268689766,Linsay,,Grandview-Woodland,49.28347,-123.06099,Entire home/apt,115,3,13,2019-08-18,0.56,1,0
35721408,Bright 2BedRoom Airy Unique Simply White Apartment,19748213,Charlie,,Downtown,49.27559,-123.13415,Entire home/apt,150,30,41,2021-06-01,1.74,2,0
35722840,"Fraser St newly renovated, bright and cheery condo",268715000,Jo,,Riley Park,49.24755,-123.0914,Entire home/apt,155,3,50,2020-09-13,2.03,1,333
35739908,Garden View One bedroom Suite ～Near UBC 花园一景套房,259531076,Jane,,Dunbar Southlands,49.25628,-123.19236,Entire home/apt,119,1,22,2021-05-01,0.98,2,297
35740659,Modern Private Suite in 1922 Heritage House,50938049,Stacy,,Hastings-Sunrise,49.28616,-123.0526,Entire home/apt,88,1,91,2020-06-10,4.19,1,31
35765016,Luxury Seaside Living - Biking Kayaking,180257,Dan,,Downtown,49.27337,-123.1247,Private room,316,2,10,2019-09-17,0.41,2,155
35766872,One Bed w/ Den & Office by Robson/Coal Harbour,103744068,Steve,,Downtown,49.28845,-123.1267,Entire home/apt,146,30,0,,,1,136
35767372,Comfy Kitsilano Condo,4234808,Cheryl,,Kitsilano,49.26718,-123.14881,Entire home/apt,150,5,5,2019-08-23,0.23,1,0
35797934,"Bright, mountain view room in East Vancouver!!",11022532,Preet,,Kensington-Cedar Cottage,49.24104,-123.07267,Private room,69,4,21,2019-09-22,0.87,2,0
35805334,YVR Hip Main Street Vacation Home,20133146,Michael,,Mount Pleasant,49.26091,-123.09784,Entire home/apt,125,30,23,2021-03-02,1.08,2,187
35806049,Beauty Coal Harbour downtown view Vancouver oasis,134758907,Vida,,Downtown,49.28835,-123.12433,Entire home/apt,165,30,3,2020-12-01,0.12,6,208
35808332,Kitsilano getaway,64502903,Regina,,Kitsilano,49.2677,-123.18431,Entire home/apt,247,30,0,,,2,89
35809364,"Robson st, Downtown Vancouver+Free Parking",267225603,Paul,,Downtown,49.27894,-123.11539,Entire home/apt,300,3,9,2019-08-12,0.37,1,0
35809857,***Private Safe Suite ***Super Convenient Location,269390094,Ratna,,Killarney,49.22246,-123.04124,Entire home/apt,89,2,96,2020-01-06,4.19,1,91
35809985,2 BR + 1.5 Bath With Private Outdoor Patio,269391225,Elsie,,Downtown,49.27839,-123.1257,Entire home/apt,241,21,15,2019-09-26,0.66,1,279
35845864,Beautiful Central Downtown Condo West End/Yaletown,67281223,Karim,,Downtown,49.27661,-123.13001,Entire home/apt,128,1,11,2021-04-11,1.06,3,320
35847027,Modern clean condo with million $$$ view!,991076,Tom,,Mount Pleasant,49.26136,-123.0996,Entire home/apt,119,2,22,2020-04-25,0.90,1,0
35865746,"Beautiful Ensuite Rm,3 min walk to Skytrain/mall",210222551,Dona And Fred,,Riley Park,49.23404,-123.11416,Private room,60,7,8,2019-12-24,0.34,4,197
35869904,Luxe & Spacious Condo in Iconic Downtown Building,45042754,Jason,,Downtown,49.28148,-123.12386,Entire home/apt,500,181,30,2019-12-31,1.25,1,364
35872728,Convenient one bedroom in the heart of downtown,159044910,Nasim,,Downtown,49.27674,-123.11664,Entire home/apt,90,90,0,,,1,272
35873478,Ground Floor King Bedroom In Vancouver Across VGH,139891966,Ishtar,,Fairview,49.26112,-123.12836,Entire home/apt,95,30,0,,,28,67
35874448,Brand New Luxury 2br Townhouse,66495563,"Sunny, Amanda & Kristen",,Renfrew-Collingwood,49.23819,-123.05528,Entire home/apt,174,5,37,2020-05-30,1.53,1,0
35877931,"Private Bedroom, 15 min to YVR, 15 min to Downtown",145890576,Andrew,,Kerrisdale,49.23292,-123.14046,Private room,35,4,4,2020-03-16,0.16,2,0
35903818,Elegant 1 BR with Beautiful City Views & Parking,270052064,Sheida,,Downtown Eastside,49.27977,-123.10594,Entire home/apt,290,2,52,2020-02-29,2.23,1,29
35904881,South Van,237544790,Singh,,Sunset,49.21323,-123.10274,Entire home/apt,99,2,1,2019-06-23,0.04,2,33
35914528,Bright Granville island apartment,270139264,Marcie,,Fairview,49.26822,-123.13579,Entire home/apt,110,30,10,2019-11-23,0.44,1,2
35918819,"Vancouver ParkHouse - Laundry, Parking, Transit!",252820008,Moe,,Killarney,49.22696,-123.04011,Entire home/apt,80,30,55,2021-01-31,2.55,2,168
35939545,Immaculate Studio Suite in Vancouver's West End,238308886,Terry,,West End,49.29165,-123.13464,Entire home/apt,90,30,7,2021-06-17,0.33,10,64
35941324,Beautiful apartment,247895956,Lia,,Downtown,49.27622,-123.11441,Private room,200,1,3,2019-07-07,0.12,2,0
35947693,Stunning Character Kits Point Beach Home,237941083,Jordan,,Kitsilano,49.27272,-123.15026,Entire home/apt,375,30,13,2020-03-08,0.54,3,253
35950527,30 days+ Bright& Private: VGH Oak St,50322733,Erika,,Fairview,49.25813,-123.12783,Entire home/apt,59,30,6,2021-03-15,0.25,1,22
35969981,2 Bedroom Suite in Kitsilano,184294509,Steven,,West Point Grey,49.26647,-123.18603,Entire home/apt,400,2,0,,,1,0
35972576,Modern Curated Art Heritage House,214986,Ardene,,Grandview-Woodland,49.27637,-123.06033,Entire home/apt,200,2,46,2020-09-04,1.97,2,136
35974588,Cozy Sunset View Apartment - Centrally Located!,270619134,Taylor,,Fairview,49.25904,-123.13314,Entire home/apt,135,4,29,2019-10-20,1.19,1,0
35997562,Cozy and Clean private two bedroom suite,54116266,May  晓明,,Oakridge,49.22209,-123.1222,Entire home/apt,151,3,14,2019-09-23,0.58,1,44
35998238,宜人居。,270582044,Tina,,Kensington-Cedar Cottage,49.23736,-123.07747,Private room,70,1,6,2019-08-28,0.27,2,346
36001864,270 degree ocean view Condo in Downtown Vancouver,183621560,Ben,,Downtown,49.27673,-123.12961,Entire home/apt,99,30,59,2020-03-19,2.40,1,0
36002071,Sweet home in the heart of Vancouver downtown,177934008,Luis,,Downtown,49.27929,-123.11049,Entire home/apt,122,30,3,2021-04-19,0.20,2,187
36003498,"Suite Home Vancouver ~ 2BR, Laundry, Free Parking",5318774,Rachel/Daniel,,Kensington-Cedar Cottage,49.23903,-123.08755,Entire home/apt,163,2,43,2020-03-07,1.93,1,63
36005894,Private Master Bedroom/Washroom Downtown-King bed,270897396,Thu Huong,,Downtown,49.28098,-123.10952,Private room,155,1,8,2019-08-19,0.33,2,0
36006232,"Very spacious, 3 levels house.",270895835,Eugene,,Kerrisdale,49.22751,-123.16339,Entire home/apt,521,30,6,2019-08-05,0.25,1,364
36007371,Private bedroom and bathroom - Downtown -twin bed,270897396,Thu Huong,,Downtown,49.27894,-123.10821,Private room,145,1,4,2019-07-07,0.17,2,0
36035483,quiet place and close to airport,271096826,Joesfina,,Killarney,49.20777,-123.05639,Private room,40,1,5,2019-07-05,0.20,6,0
36036018,Modern Tudor Family Home - West Side of Vancouver,128143323,Andie,,Dunbar Southlands,49.24739,-123.19121,Entire home/apt,1100,14,4,2021-07-04,0.17,2,324
36036194,友人居,270582044,Tina,,Kensington-Cedar Cottage,49.23791,-123.0788,Private room,75,1,6,2020-01-26,0.25,2,347
36036802,Jericho Summer House - Near UBC and Buses to DT,79379,Pushpa,,West Point Grey,49.2593,-123.21094,Entire home/apt,156,30,35,2020-03-14,1.47,3,91
36043428,"Bright, cozy room in East Vancouver",11022532,Preet,,Kensington-Cedar Cottage,49.23885,-123.07307,Private room,59,2,11,2020-03-29,0.45,2,0
36046141,New Basement Suite with Private Entrance,117022331,Jimmy,,Renfrew-Collingwood,49.24522,-123.02829,Entire home/apt,162,2,55,2021-05-01,2.52,1,19
36069114,MEEM LOFT - a creative studio,99742848,Minahil & Mustaali,,Strathcona,49.26745,-123.09589,Entire home/apt,245,2,49,2021-04-14,2.03,1,35
36072518,Great Location! Modern 3BR in DT w/ parking!,31511417,Alessandra,,Downtown,49.28,-123.10696,Entire home/apt,449,3,58,2020-03-11,2.49,2,33
36076993,Brand New Seaview High-rise Apartment Downtown,257634922,Jenny,,Downtown,49.27773,-123.1297,Entire home/apt,696,1,94,2020-03-14,4.13,1,0
36078854,2 B-2 B My Renovated Home in Kits-Special Offer-,145231749,Alberto,,Kitsilano,49.26966,-123.17164,Entire home/apt,150,30,0,,,1,157
36080573,Cozy Condo in the Heart of Vancouver,194562653,Farouk,,Mount Pleasant,49.26318,-123.09845,Entire home/apt,125,30,5,2021-06-26,0.22,2,95
36082283,#201 Clean Floor Level Room with Garden Views,259621021,Payman,,Kerrisdale,49.23231,-123.14134,Private room,65,1,12,2019-10-06,0.53,1,150
36104190,Cozy 2BR Multi-Level Laneway- 1min to Train Stn,271581542,Shalini,,Renfrew-Collingwood,49.25087,-123.05518,Entire home/apt,100,1,16,2019-08-19,0.66,1,0
36104697,Private suite in a Craftsman home,52815202,Jason,,Hastings-Sunrise,49.28524,-123.04664,Entire home/apt,82,2,0,,,1,148
36106185,"Stunning 4BR Mansion @ English Bay, Stanley Park",271181828,Indy And Kim,,West End,49.28939,-123.1361,Entire home/apt,428,2,48,2021-02-28,2.72,1,67
36106606,獨立溫馨小屋,161004186,Angela,,Marpole,49.21632,-123.12429,Entire home/apt,300,2,0,,,2,245
36108913,Nice place with amazing views,271614397,Nitish,,Marpole,49.20599,-123.12547,Private room,28,1,4,2019-08-19,0.17,1,0
36112319,"quiet near airport, per head accommodation",271096826,Joesfina,,Killarney,49.2075,-123.05633,Private room,40,1,1,2020-01-03,0.05,6,0
36112328,quiet place near airport acomodation per bedroom,271096826,Joesfina,,Killarney,49.20629,-123.05634,Private room,50,1,0,,,6,0
36117076,Bohemian Vibes in new apartment! With VIEW!!,70215150,Natasha,,Downtown Eastside,49.28116,-123.08396,Entire home/apt,130,3,40,2021-04-05,1.68,1,105
36119559,Yaletown - Clean and Quiet Living,3751103,Michelle,,Downtown,49.27315,-123.1198,Entire home/apt,125,30,2,2020-12-19,0.16,1,213
36145968,Bright beautiful OCEAN VIEW full Suite,271868482,Siavash,,Downtown,49.27812,-123.12829,Entire home/apt,117,3,38,2020-02-10,1.77,1,0
36151769,Sunny corner one bedroom suite in Mount Pleasant,96802530,Kakou,,Mount Pleasant,49.25756,-123.10356,Entire home/apt,80,153,2,2020-01-03,0.09,1,365
36154475,Stylish Condo in Downtown with free parking!,271941739,Gregor,,Downtown,49.27936,-123.10773,Entire home/apt,368,2,60,2020-04-25,2.55,1,350
36176628,Poppy Lane Studio,7102597,Tim,,Grandview-Woodland,49.27074,-123.06796,Entire home/apt,80,1,39,2020-02-23,1.69,1,0
36182389,"One bedroom suite @ The Bradford, AC included",238308886,Terry,,West End,49.29057,-123.1349,Entire home/apt,100,30,2,2021-05-24,0.72,10,59
36182407,"Perfect Work From Home One Bedroom Suite, with AC",238308886,Terry,,West End,49.29174,-123.13352,Entire home/apt,110,30,1,2020-10-28,0.12,10,41
36184209,Charming Fraserhood Family Home Near Downtown,5154126,Connie,,Kensington-Cedar Cottage,49.25091,-123.08788,Entire home/apt,200,5,1,2020-01-04,0.05,2,0
36184870,Ground Floor One Bedroom Suite with Garden Patio,191022159,Raphael,,Grandview-Woodland,49.28131,-123.0622,Entire home/apt,109,2,7,2019-08-18,0.29,1,20
36198259,Vancouver downtown ocean view 2bedrooms 2bathrooms,272222903,Kitty,,Downtown,49.27608,-123.12896,Entire home/apt,218,30,4,2021-04-15,0.18,5,245
36212090,Comfort about 15 min from Downtown via Skytrain.,53171794,Hamad,,Renfrew-Collingwood,49.24829,-123.05124,Entire home/apt,89,1,15,2019-09-04,0.66,3,0
36213897,New Private entry 2 bedrooms/close to skytrain,76307763,Anna,,Killarney,49.23117,-123.03613,Entire home/apt,149,3,63,2020-11-25,6.65,1,57
36223469,"Beachy Kits SW☀️Garden🌷Parking,Gym,Hotub Mthly Disc",861556,Natalie,,Kitsilano,49.26756,-123.17384,Entire home/apt,133,90,5,2021-05-15,0.21,1,309
36226179,Downtown! Steps from Rogers Arena /BC Place/ Parq,10797591,Scott,,Downtown,49.27922,-123.10795,Entire home/apt,250,30,60,2020-10-15,2.48,1,306
36272893,Family Character Home in Cedar Cottage,3579758,Melissa,,Kensington-Cedar Cottage,49.24582,-123.07564,Entire home/apt,150,5,1,2019-08-07,0.04,1,0
36273414,Pretty,247895956,Lia,,West End,49.28495,-123.13909,Entire home/apt,200,1,1,2019-07-28,0.04,2,0
